fnid,chess_x,chess_y,LU_Business,LU_Green,LU_Industry,LU_Public,LU_Residence,subway,density,intersections,road_density,rent
30186,198,84,0.0,6.772957056225646e-05,0.10312123406884546,0.0,0.03833141429482853,0.0,6.595251409888888,0.0,3.949234567888889,1.4748549428888889
30187,199,84,0.0,0.0,0.028952630022105304,0.0,0.0002580248731304524,0.0,2.149673120777778,0.0,1.738271604888889,1.5182500106666668
30188,200,84,0.0,0.0,0.0,0.0,0.0,0.0,0.3743210211111111,0.0,0.6490864196666667,1.5469202825555555
30189,201,84,0.0,0.0,0.0,0.0,0.0,0.0,0.017844292777777777,0.0,0.14143209866666667,1.5567788267777778
30190,202,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5562052706666667
30191,203,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8944537315555554
30192,204,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5966836665555553
30193,205,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7814861203333336
30194,206,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.117471187111111
30195,207,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6070720117777775
30196,208,84,0.0,0.0,0.0,0.0,1.3203093001356557e-05,0.0,0.0,0.0,0.0,8.443532415777778
30197,209,84,0.0,0.0,0.0,0.0,0.0024957903248015276,0.0,0.0,0.0,0.0,10.676384260666667
30198,210,84,0.0,0.0,0.0,0.0,0.0026111654995635736,0.0,0.0,0.0,3.113481481555555,13.290090001111112
30199,211,84,0.0,0.0716337749993203,0.0,0.0,0.006898036898549595,0.0,0.0,0.0,10.050962962222222,15.908006136666668
30200,212,84,0.0,0.3263560088804838,0.0,0.00443344473180644,0.005888644051570097,0.0,0.0,0.0,21.05817283888889,18.37002515888889
30201,213,84,0.004490422135767166,0.6555340201299402,0.0,0.00886688946361287,0.0057732688768080504,0.0,0.13412516200000002,0.0,26.542024690555554,20.88781115111111
30202,214,84,0.010753079085434781,0.8865326083672602,0.0,0.00886688946361287,0.0220820448039441,0.0,0.7327209631111111,0.0,25.488987653888888,23.244773533333333
30203,215,84,0.011579167079873791,0.8101760888223194,0.0,0.00443344473180643,0.06316409886509976,0.0,1.3323044185555557,0.0,16.783604937222222,25.242155134444445
30204,216,84,0.007354671959311467,0.5804169781271429,0.0,0.0,0.06364103597647428,0.0,1.6641099086666666,0.3950617284444444,11.012345678333334,26.383322735555552
30205,217,84,0.05193725667521055,0.3348200266234692,0.0,0.0,0.04303218555735085,0.0,1.4197686292222222,1.3827160495555555,7.658271604666666,26.85928471
30206,218,84,0.1458125420162092,0.17616359989138317,0.0,0.0,0.00047693711137451473,0.0,1.1752086001111113,2.3703703706666666,8.350222222333334,26.950051372222223
30207,219,84,0.2333479222079603,0.07674469933710329,0.0,0.0,0.035798785124089155,0.0,1.0638290157777779,2.5679012348888888,7.9942716047777775,26.940200833333332
30208,220,84,0.18632508102240997,0.019709287604136663,0.0,0.0,0.21281237528465144,0.0,0.7166643864444444,1.5802469137777777,8.08553086388889,26.918621743333333
30209,221,84,0.09162370768697232,0.0,0.0,0.0,0.3287867118915511,0.0,0.36697429344444443,0.5925925926666666,7.437432098444445,26.89889424111111
30210,222,84,0.003822400480016327,0.0,0.0,0.0,0.29298792676746194,0.0,0.017756558999999998,0.0,6.6087901231111115,26.875257088888887
30211,223,84,0.0,0.0,0.0,0.0,0.11597433660689965,0.0,0.010666666666666666,0.0,4.661728394888889,26.854860714444445
30212,224,84,0.0,0.0,0.0,0.0,0.0,0.0,0.005333333333333333,0.0,2.316049382666667,26.83631632333333
30213,225,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6745679012222223,26.794238102222224
30214,226,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.57499953111111
30215,227,84,0.0,0.0,0.0,0.0,0.009114682503445498,0.0,0.0,0.0,0.0,26.143724043333336
30216,228,84,0.0,0.0,0.0,0.0,0.0392404717543303,0.0,0.0,0.0,0.0,25.45370380111111
30217,229,84,0.0,0.0,0.0,0.0,0.04974066398042665,0.0,0.0,0.0,0.0,24.65658466
30218,230,84,0.0,0.0,0.0,0.0,0.040625981476981154,0.0,0.0,0.0,0.0,23.490278094444445
30219,231,84,0.0,0.0,0.0,0.0,0.010500192226096348,0.0,0.0,0.0,0.0,22.035133908888888
30220,232,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.184670753333332
30221,233,84,0.0010456259246711505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.62211918777778
30222,234,84,0.002091251849342316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.377005986666667
30223,235,84,0.002091251849342316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13629629633333332,24.772582175555556
30224,236,84,0.0010456259246711653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40888888888888886,25.260262266666665
30225,237,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177777777777777,24.76188263888889
30226,238,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540740739999999,24.079938156666667
30227,239,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8177777777777777,23.406327008888887
30228,240,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40888888888888886,22.78269014888889
30229,241,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13629629633333332,22.154372186666667
30230,242,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.484567572222222
30231,243,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.736470786666665
30232,244,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.536738276666668
30233,245,84,0.0,0.0,0.0,0.0,0.002575029127253812,0.0,0.0,0.0,0.0,18.04663547
30234,246,84,0.0,0.0,0.0,0.0,0.003514873208151319,0.0,0.0,0.0,0.0,16.148605748
30235,247,84,0.0,0.0,0.0,0.0,0.003514873208151319,0.0,0.0,0.0,0.0,14.476424768555555
30236,248,84,0.0,0.0,0.0,0.0,0.0009398440808975066,0.0,0.0,0.0,0.0,12.626100761111111
30237,249,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.801820976222222
30238,250,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.997098817333333
30239,251,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7157099687777775
30240,252,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.124146198000001
30241,253,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.997721266777777
30242,254,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.075941374666666
30243,255,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.139480405555555
30244,256,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1797838662222215
30245,257,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.184953628333334
30246,258,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.146450581222222
30247,259,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0599537128888885
30248,260,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.966255184333333
30249,261,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8809671284444445
30250,262,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.830967128444445
30251,263,84,0.0,0.01751013656266243,0.0,0.0,0.011546813503273474,0.0,0.0,0.0,0.0,6.796193440777778
30252,264,84,0.0,0.12956773401554314,0.0,0.022217783125511554,0.03510456878681814,0.0,0.0,0.0,0.0,6.769547309111111
30253,265,84,0.0,0.414104984765483,0.0,0.08683270276074212,0.052635422688465536,0.0,0.0,0.0,0.0,6.741255072777778
30254,266,84,0.0,0.8414053272071018,0.0,0.11360310833136114,0.16725823658276195,0.0,0.0001975308888888889,0.0,0.0,6.720884663222222
30255,267,84,0.0,1.138537117648713,0.0,0.1479455950552999,0.42115326790926383,0.0,0.13266397611111114,0.0,0.2737777777777778,6.6769288857777775
30256,268,84,0.0,1.0542739845626472,0.0024599310686428634,0.1372883393981695,0.7864283908817393,0.0,0.5463796986666667,1.7777777777777777,0.8641975307777777,6.441100715555556
30257,269,84,0.0,0.6487127986685521,0.0054791151929844805,0.24866974610426107,1.1368794039464716,0.0,1.8795971069999997,6.320987654444445,3.3963456785555555,5.919778724222223
30258,270,84,0.04808722001882916,0.2880091618605378,0.019410954803320984,0.33378567557411176,1.3165965596617246,0.0,4.159595368777778,13.62962963,7.87081481411111,5.151903236
30259,271,84,0.29988821369220386,0.13200171958516072,0.03200160325665829,0.3559702966348143,1.289095795063085,0.0,6.385436655444445,19.160493826666666,14.42330864111111,4.474151174333333
30260,272,84,0.4897160466328116,0.13293592302797264,0.04192010627742991,0.2961749982173712,1.2441903725061585,0.0,8.37605942188889,19.950617283666666,19.86548148111111,4.060288001666667
30261,273,84,0.4640370161324409,0.1254479999571031,0.03490927854351569,0.30840211387632155,1.3218028242140436,0.0,10.47383242488889,21.728395061444445,22.572641975555555,3.9289093923333334
30262,274,84,0.2535132909456761,0.1458689643907975,0.02761548545964797,0.34249181629239017,1.4719231688259522,0.0,13.503618185666667,27.06172839588889,23.704296295555555,3.9052468444444446
30263,275,84,0.08236859055294064,0.21636440636353563,0.20224299964337786,0.27833635969054704,1.3722315519215569,0.0,16.17039368111111,36.148148148888886,23.724839505555554,3.9036007564444444
30264,276,84,0.06012572710686283,0.4007266134291976,0.5496415606150253,0.16369470961650623,0.9116663208932742,0.0,15.41508137188889,38.12345679111111,25.02182716,3.910288007666667
30265,277,84,0.04291690397310824,0.5482707273893903,0.7600806040242252,0.16697872461765614,0.5625421841890423,0.0,12.56794373,33.38271605,25.125333334444445,3.930761271222222
30266,278,84,0.04744771779812554,0.47605040594789316,0.7003561269044334,0.44455449745001185,0.5251055146969772,0.0,9.420287976333334,25.48148148222222,25.071012346666667,3.9612139636666672
30267,279,84,0.04728239172574483,0.33795775212393253,0.48842357437245315,0.6527085214707351,0.5871195192062442,0.0,8.482343706444444,17.777777778,22.894814816666667,3.976954722555556
30268,280,84,0.023213946372889586,0.20974858748244493,0.31807590129974034,0.5812673497514838,0.4381643064479669,0.0,7.742590873666667,11.061728395444444,18.098172841444445,3.9754115337777782
30269,281,84,0.0,0.17999850611433182,0.19023517709068918,0.28949051966170364,0.1435773749390518,0.0,5.037258367777778,4.938271605000001,11.716740742555555,3.9602880980000004
30270,282,84,0.0,0.09273112485702245,0.047848156774599505,0.042074830736769736,0.007346207424882845,0.0,2.222647607222222,1.9753086421111108,5.838024691777778,3.9462449076666664
30271,283,84,0.0,0.008708535716126044,0.0,0.0,0.0,0.0,0.14236815144444445,1.1851851853333333,3.8245925922222224,3.935802535444444
30272,284,84,0.0,0.0,0.0,0.0,0.0,0.0,0.004543209888888889,0.7901234568888889,4.8319999996666665,4.020061800777778
30273,285,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0021728395555555557,0.3950617284444444,6.935308641555555,4.343364263888889
30274,286,84,0.0,0.0,0.0,0.0028326131525692323,0.0,0.0,0.0,0.0,8.714469136333333,4.9500000542222224
30275,287,84,0.0,0.0,0.0,0.0028326131525692323,0.00112716261343004,0.0,0.0,0.0,9.505580246666666,5.6692901685555555
30276,288,84,0.0,0.0,0.0,0.0028326131525692323,0.002353402512870115,0.0,0.0,0.0,10.283654321111111,6.1613426332222225
30277,289,84,0.0,0.0,0.0,0.0,0.002353402512870115,0.0,0.0,0.0,10.024888888888889,6.282973295222223
30278,290,84,0.0,0.0,0.0,0.0,0.001226239899440075,0.0,0.0,0.0,9.927506173333335,6.106352933888889
30279,291,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.441777778666667,5.8940330011111115
30280,292,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21837037088889,5.808256276777779
30281,293,84,0.0,0.0,0.0,0.001229314479329227,5.8463465791990494e-05,0.0,0.0,0.0,14.694716050000002,5.861111234666667
30282,294,84,0.0,0.0,0.0,0.002458628958658466,0.00021761502868520235,0.0,0.0,0.0,12.772148147333333,5.963323180333333
30283,295,84,0.0,0.0,0.0,0.002458628958658466,0.00021761502868520235,0.0,0.0,0.0,11.542320986666667,6.038837595111111
30284,296,84,0.0,0.0,0.0,0.0012293144793292389,0.00015915156289321184,0.0,0.0,0.0,10.525037035333334,6.072016618
30285,297,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3950617284444444,10.649876543111112,6.082973412666666
30286,298,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7901234568888889,9.336098765777779,6.072531026777778
30287,299,84,0.0,0.0,0.0,0.0,0.00030354474074066867,0.0,0.0,1.5802469136666666,7.173728396222223,6.042284113222222
30288,300,84,0.0,0.0,0.0,0.0,0.0009962421454611018,0.0,0.0,1.5802469136666666,4.949728395444445,5.980504248111111
30289,301,84,0.0,0.0,0.0,0.0,0.002035854997514645,0.0,0.0,1.5802469136666666,3.634765432111111,5.913477433444445
30290,302,84,0.0,0.0,0.0,0.0,0.002324442970649092,0.0,0.0,0.7901234568888889,2.6785185185555553,5.838117285333333
30291,303,84,0.0,0.0,0.0,0.0,0.0016317455659286587,0.0,0.0,0.3950617284444444,1.8923456790000002,5.778600818111111
30292,304,84,0.0,0.0,0.0,0.0,0.0005921327138751157,0.0,0.0,0.0,0.885925925888889,5.714763435333333
30293,305,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2852345678888889,5.678703830333333
30294,306,84,0.0,0.0,0.0,0.036482567273267104,0.00026220541061301115,0.0,0.0,0.0,0.0,5.658333496
30295,307,84,0.0,0.00563199991666854,0.0,0.22643541567665515,0.004309470419367717,0.0,0.0,0.0,0.0,5.658333496
30296,308,84,0.0,0.031202417694312163,0.0,0.46985800856920673,0.011554308710834757,0.0,0.0,0.0,0.0,5.658333496
30297,309,84,0.0,0.05397951540113233,0.0,0.5064212390947005,0.01376815794695093,0.0,0.0,0.0,0.0,5.658333496
30298,310,84,0.0,0.05125657448489397,0.0,0.35042406259651515,0.009720892938196226,0.0,0.0,0.0,0.0,5.658333496
30299,311,84,0.0,0.05592506680403565,0.0,0.33719148046535874,0.0038144006577710563,0.0,0.0,0.0,0.0,5.658333496
30300,312,84,0.0,0.07243378515033393,0.0,0.42441611658170975,0.0027817299238342345,0.0,0.0,0.0,0.0,5.658333496
30301,313,84,0.0,0.07340443744825503,0.0,0.3933862484376296,0.0028559389032663065,0.0,0.0,0.0,0.0,5.658333496
30302,314,84,0.0,0.043165527351469724,0.0,0.16319623767623442,0.0015175928922244381,0.0,0.0,0.0,0.0,5.658333496
30303,315,84,0.0,0.003879711298351289,0.0,0.002925803761122576,7.42089794320721e-05,0.0,0.0,0.0,0.0,5.658333496
30304,316,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30305,317,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30306,318,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30307,319,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30308,320,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30309,321,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30310,322,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30311,323,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30312,324,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.658333496
30313,325,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.648045428111112
30314,326,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.617181224555555
30315,327,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5657408852222225
30316,328,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.504012478222222
30317,329,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.421707935444444
30318,330,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.298251121333333
30319,331,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.138786069555556
30320,332,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.992181102666667
30321,333,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.897016475
30322,334,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.853292186666668
30323,335,84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8352880678888885
30324,336,84,0.0,0.0,0.03740743607178795,0.0,0.0,0.0,0.0,0.0,0.26074074077777776,4.8275720170000005
30325,337,84,0.0,0.0,0.053274511083640695,0.0,0.0,0.0,0.0,0.0,0.954074074111111,4.825
30326,338,84,0.0,0.0,0.05746225259412631,0.0,0.0,0.0,0.0,0.0,2.3888677248888888,4.825
30327,339,84,0.0,0.0,0.04541520870925832,0.0,0.0,0.0,0.0,0.0,3.399934693857143,4.825
30362,17,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.091855782285714,3.325199427714286
30363,18,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.320312522,2.9747490986666665
30364,19,85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6070617283333335,2.527026704222222
30365,20,85,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.16513580244444445,2.1584207867777776
30366,21,85,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,1.8451903271111112
30367,22,85,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,1.5814506104444446
30368,23,85,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.3912139868888889
30369,24,85,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,1.3165380603333334
30370,25,85,0.0,0.0,0.00288778145566308,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,1.3084413562222224
30371,26,85,0.0,0.0,0.04410635483060595,0.0,0.0,0.4444444444444444,0.0,0.3950617284444444,0.05175308644444444,1.347433132
30372,27,85,0.0,0.0,0.10441142753833746,0.0,0.0,0.2222222222222222,0.0,2.7654320986666665,0.3184197531111111,1.4172093744444443
30373,28,85,0.012947882258049362,0.0,0.15043619753158546,0.0,0.0035319834273846076,0.3333333333333333,0.20442267111111112,9.08641975311111,2.214913580222222,1.4919187404444445
30374,29,85,0.032701079245067974,0.018584855350539258,0.19847396968227793,0.0,0.11400184317024317,0.5555555555555556,1.5932204474444442,15.802469135777777,8.887308642666666,1.564969150888889
30375,30,85,0.16960680683037208,0.04843632072500368,0.25524839524426224,0.016204185094254465,0.3647708443872672,0.8888888888888888,7.215685535333332,21.13580247,19.30469135822222,1.6030298454444445
30376,31,85,0.3260182232197712,0.09574625445944256,0.2791043797950656,0.13411254823099034,0.6629355398235174,1.0,19.010991593111115,22.91358024888889,29.681382716666665,1.6117386912222222
30377,32,85,0.4681009537818704,0.13540496551261144,0.2315164629399052,0.21631895527770612,0.9309103172272896,1.0,32.43072179011111,26.27160494,33.78548148111111,1.5983642082222222
30378,33,85,0.42980598028621575,0.1446431175434364,0.17352721731652432,0.31537058585390465,1.0970760470502219,1.0,39.50697141888889,29.62962963111111,34.16691358,1.6148405484444444
30379,34,85,0.3765392155254401,0.17069250259552288,0.1749293974768686,0.25605588363578413,1.1840714239968482,1.0,34.874651065555554,35.95061728444445,34.639012344444446,1.7110468245555555
30380,35,85,0.3879354088239964,0.1692643715686306,0.4047902862733877,0.1788321870120832,0.9256679869219142,1.0,24.763571820444444,37.728395062222226,39.28908641888889,1.8764866392222221
30381,36,85,0.34155429844174934,0.15649477264958753,0.7349029551329352,0.06357637134163019,0.5158022316125203,0.7777777777777778,15.185647075,36.938271604444445,45.54350617222222,2.056376049111111
30382,37,85,0.22811568689227707,0.09011606870992207,1.0398029440173655,0.004982710423014857,0.13045033217178448,0.4444444444444444,10.319983236,27.061728394,49.49511111,2.1609105254444447
30383,38,85,0.05909565005386029,0.0351926965790374,0.9520414477098826,0.0,0.01730240304937896,0.1111111111111111,9.059940162,17.975308641777776,46.808098764444445,2.1811523068888885
30384,39,85,0.010893686213245756,0.008872678092791138,0.5963389711710113,0.0,0.02496813795613141,0.0,8.833974624555557,9.679012345444443,36.462024690111114,2.131763931777778
30385,40,85,0.008239763876045181,0.0018920632459312465,0.21726826612652247,0.0,0.03133020907764828,0.0,8.595719986222223,5.135802469222223,23.00760493811111,2.0257862984444444
30386,41,85,0.0040276798667878725,0.0,0.03453935917115094,0.0,0.027083849523015763,0.0,5.164100359666667,2.3703703698888887,11.95654321,1.8982572215555555
30387,42,85,6.81837890973982e-06,0.0,0.06361335904787156,0.0012329310294234789,0.0158056932707863,0.0,2.918203395222222,1.1851851853333333,8.800000000222221,1.7740542843333333
30388,43,85,0.016204404651168954,0.04782969030850701,0.2411388986004534,0.002944635211972814,0.028448690242492542,0.0,4.246783956,5.1358024697777775,14.946370369999999,1.7365555646666668
30389,44,85,0.04169191079535845,0.08544621721295183,0.5617436889729748,0.002944635211972814,0.05486594565687757,0.0,10.641670490555555,10.074074075777778,30.991012344777783,1.7484863693333332
30390,45,85,0.12100857501428436,0.09470728341418072,0.7192674005851447,0.0021278639018460117,0.07001860744622784,0.0,16.16417957122222,14.222222224222223,43.51209876555556,1.7918189224444445
30391,46,85,0.2781499385278276,0.06419759133880659,0.5685047379850191,0.00181992417082949,0.05361000953384942,0.0,15.810679448888887,12.049382717555556,44.720395063333335,1.8020915547777778
30392,47,85,0.617610797190025,0.02658106443436177,0.24686103340835805,0.0035441827797005766,0.025978316360502532,0.0,9.84064005511111,6.716049383111111,28.376888890444445,1.8147870266666668
30393,48,85,1.2557335344073033,0.01731999823313289,0.02676287695245613,0.00492048493168751,0.008177093483086496,0.0,3.6813171676666667,1.7777777777777777,12.413234568666667,1.856294225
30394,49,85,2.1014965847575686,0.0,0.0,0.00463561114982201,0.0022404669327167562,0.0,0.44458371766666666,0.0,1.8160987653333334,1.9665257072222222
30395,50,85,2.6942710832580525,0.0,0.0,0.00470263455365761,0.0008079932970196402,0.0,0.013950549222222223,0.0,0.37471604933333336,2.128074073444444
30396,51,85,2.6004930896756955,0.0,0.0,0.003544540989130204,0.0,0.0,0.0018368866666666668,0.0,0.0,2.2987351014444446
30397,52,85,1.7953090128089155,0.0,0.0,0.002425650319462891,0.0,0.0,0.0,0.0,0.0,2.4511450947777775
30398,53,85,1.4843803811102447,0.0,0.0,0.0006343683067562044,0.0,0.0,0.0,0.0,0.0,2.595194989888889
30399,54,85,1.8993162755156174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.752446527111111
30400,55,85,2.7390086807021725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8442554142222223
30401,56,85,3.174755883171515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83001081
30402,57,85,3.1544090510637974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.627717331222222
30403,58,85,2.5828480191757524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319734044888889
30404,59,85,1.513612482863942,0.0,0.0,0.0,3.156277765091332e-05,0.0,0.0,0.0,0.0,1.9079930473333333
30405,60,85,0.4953551943335301,0.0,0.0,0.0,6.312555530182693e-05,0.0,0.0,0.0,0.0,1.5122911477777778
30406,61,85,0.013305897765732072,0.0,0.0,0.0,8.182257585626221e-05,0.0,0.0,0.0,0.0,1.1737710914444444
30407,62,85,0.0,0.0,0.0,0.0,8.8248250198445e-05,0.0,0.0,0.0,0.0,0.9609660543333334
30408,63,85,0.0,0.0,0.0,0.0,5.6685472547531396e-05,0.0,0.0,0.0,2.5165432103333334,0.8626833961111111
30409,64,85,0.0,0.0,0.0,0.0,5.807118199897641e-05,0.0,0.0,0.0,8.278716049222222,0.8359202822222223
30410,65,85,0.0,0.0,0.00118387377703712,0.0,4.0165460011760853e-05,0.0,0.0,0.3950617284444444,15.35486419811111,0.8410769176666667
30411,66,85,0.0,0.0,0.15250028098940016,0.0,4.0165460011760853e-05,0.0,0.22320987644444445,1.3827160494444444,17.72385185222222,0.8631527887777778
30412,67,85,0.0,0.0,0.34693344713418095,0.0,2.008273000588054e-05,0.0,0.8466172837777778,2.962962962777778,15.249382717444442,0.8971473837777777
30413,68,85,0.0,0.0,0.4688917523699363,0.0,0.0,0.0,2.0259338163333336,3.950617283222223,10.995358025222224,0.934549389
30414,69,85,0.00135024425617145,0.0,0.3789802061626619,0.0,0.0,0.0,2.7783694234444445,3.7530864190000006,13.034271606333332,0.9430987733333333
30415,70,85,0.016061832525788335,0.004165024438997145,0.21539942286047328,0.0,0.00013027151739858226,0.0,2.7859688222222223,2.765432098333333,15.604345680000002,0.9200102987777777
30416,71,85,0.0464253767224467,0.05681081777079817,0.2762156544045904,0.0,0.016462083390518276,0.0,3.0749525317777775,3.5555555555555554,19.45856790222222,0.8785365333333333
30417,72,85,0.07248415738551836,0.17654653464008463,0.5963717358446899,0.024810610081685336,0.030495730938994214,0.0,5.330271284,4.938271604888889,16.930567900444444,0.8485082382222222
30418,73,85,0.07273793091546848,0.2971750275703471,0.93451162719263,0.11239178711943504,0.1043670035174063,0.0,9.943083301222222,6.518518518333333,16.799012344888887,0.8429603951111111
30419,74,85,0.04237438671881012,0.31498607308279775,0.9709917542762714,0.17137943573036835,0.13058663685424232,0.0,14.425814970222222,4.740740740666666,16.000592591555556,0.861337452
30420,75,85,0.014965361799566998,0.22900139751175708,0.6118818142878312,0.146568825648683,0.11656838183106226,0.0,15.413959829333331,2.962962963,15.654123456444445,0.885005151
30421,76,85,0.0,0.10420788014249749,0.24288954009729885,0.05898764861093331,0.042597622785843337,0.0,12.322416907666668,0.7901234568888889,12.199506172444444,0.9109773774444445
30422,77,85,0.0,0.035905642073459865,0.06346858960393763,0.0,4.6177575887634016e-05,0.0,6.784763349555556,0.3950617284444444,7.2634074074444435,0.9293878754444445
30423,78,85,0.0,0.00469733415027471,0.23119960774623502,0.000507893329796765,4.6835331237962516e-05,0.0,3.3608670371111113,0.1975308642222222,4.811456790111111,0.9459053674444444
30424,79,85,0.0,0.06765534313958005,0.40303058086294885,0.02996460703151962,0.05173320373426812,0.0,2.9014270435555556,0.3950617284444444,4.995160493888889,0.9998765586666667
30425,80,85,0.0,0.11351899705258418,0.43589827007829113,0.05422664902851045,0.19693984152531097,0.0,5.345462809333333,0.5925925926666666,7.793580247,1.1222325199999998
30426,81,85,0.0,0.11127600307350799,0.27649989097961286,0.053718755698713684,0.25154596840371335,0.0,7.188933047444444,0.3950617284444444,10.327111111222221,1.3190123491111112
30427,82,85,0.0,0.04831799408420267,0.10474341158517325,0.024262041996990828,0.19982881495009144,0.0,7.236761973444445,0.1975308642222222,11.748345679222222,1.509043210111111
30428,83,85,0.0,0.00029973939598445273,0.030858135222641345,0.0,0.05462217715904858,0.0,4.5947065023333336,0.0,10.392098765111111,1.6437242831111112
